Loading stratified splits (ensures (dEdge, length) combinations are held out)...
Stratified training set size: 21352
Stratified validation set size: 1858
Stratified test set size: 2410
Note: Validation/test sets contain (dEdge, length) combinations not seen in training
Loaded ML_dEdge critic model from /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge/models/iteration2/Transformer_curriculum_lr_0.2_bs_1024.pt
Critic model frozen (no gradients)
Adversarial training enabled with lambda=1.0
Training on cuda
Total parameters: 25,451,541
Training samples: 21352
Validation samples: 1858
Adversarial training: ENABLED (lambda=1.0, freq=1)
Training metrics will be saved to: /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge_gen/v1+2/data/training_metrics_lr0.0005_bs512_lam1.0_ep400_1.csv
Epoch 1: New best model saved! (Valid Loss: 0.5400 = Gen: 3.4270 + λ*Adv: 0.5400)
Epoch 351/400: Total Loss: 1.0717 | Generator Loss: 3.3798 | Adversarial Loss: 1.0717 | Valid Loss: 0.5406 (Gen: 3.4270, Adv: 0.5406) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 352/400: Total Loss: 1.0574 | Generator Loss: 3.3792 | Adversarial Loss: 1.0574 | Valid Loss: 0.5258 (Gen: 3.4270, Adv: 0.5258) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 353/400: Total Loss: 1.0706 | Generator Loss: 3.3793 | Adversarial Loss: 1.0706 | Valid Loss: 0.5570 (Gen: 3.4270, Adv: 0.5570) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 354/400: Total Loss: 1.0571 | Generator Loss: 3.3800 | Adversarial Loss: 1.0571 | Valid Loss: 0.5103 (Gen: 3.4270, Adv: 0.5103) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 355/400: Total Loss: 1.0452 | Generator Loss: 3.3789 | Adversarial Loss: 1.0452 | Valid Loss: 0.5304 (Gen: 3.4270, Adv: 0.5304) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 356/400: Total Loss: 1.0471 | Generator Loss: 3.3790 | Adversarial Loss: 1.0471 | Valid Loss: 0.5383 (Gen: 3.4270, Adv: 0.5383) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 357/400: Total Loss: 1.0517 | Generator Loss: 3.3787 | Adversarial Loss: 1.0517 | Valid Loss: 0.5125 (Gen: 3.4270, Adv: 0.5125) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 358/400: Total Loss: 1.0791 | Generator Loss: 3.3788 | Adversarial Loss: 1.0791 | Valid Loss: 0.5443 (Gen: 3.4270, Adv: 0.5443) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 359/400: Total Loss: 1.0592 | Generator Loss: 3.3789 | Adversarial Loss: 1.0592 | Valid Loss: 0.5527 (Gen: 3.4270, Adv: 0.5527) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 360/400: Total Loss: 1.0500 | Generator Loss: 3.3795 | Adversarial Loss: 1.0500 | Valid Loss: 0.5125 (Gen: 3.4270, Adv: 0.5125) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 361/400: Total Loss: 1.0749 | Generator Loss: 3.3792 | Adversarial Loss: 1.0749 | Valid Loss: 0.5360 (Gen: 3.4270, Adv: 0.5360) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.54% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 362/400: Total Loss: 1.0608 | Generator Loss: 3.3791 | Adversarial Loss: 1.0608 | Valid Loss: 0.5288 (Gen: 3.4270, Adv: 0.5288) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 363/400: Total Loss: 1.0648 | Generator Loss: 3.3788 | Adversarial Loss: 1.0648 | Valid Loss: 0.5278 (Gen: 3.4270, Adv: 0.5278) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 364/400: Total Loss: 1.0644 | Generator Loss: 3.3804 | Adversarial Loss: 1.0644 | Valid Loss: 0.5435 (Gen: 3.4270, Adv: 0.5435) | Perplexity: 29.38 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 365/400: Total Loss: 1.0501 | Generator Loss: 3.3792 | Adversarial Loss: 1.0501 | Valid Loss: 0.5509 (Gen: 3.4270, Adv: 0.5509) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 366/400: Total Loss: 1.0585 | Generator Loss: 3.3786 | Adversarial Loss: 1.0585 | Valid Loss: 0.5354 (Gen: 3.4270, Adv: 0.5354) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 367/400: Total Loss: 1.0692 | Generator Loss: 3.3790 | Adversarial Loss: 1.0692 | Valid Loss: 0.5612 (Gen: 3.4270, Adv: 0.5612) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 368/400: Total Loss: 1.0777 | Generator Loss: 3.3788 | Adversarial Loss: 1.0777 | Valid Loss: 0.5324 (Gen: 3.4270, Adv: 0.5324) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.34% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 369/400: Total Loss: 1.0597 | Generator Loss: 3.3791 | Adversarial Loss: 1.0597 | Valid Loss: 0.5751 (Gen: 3.4270, Adv: 0.5751) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 370/400: Total Loss: 1.0677 | Generator Loss: 3.3796 | Adversarial Loss: 1.0677 | Valid Loss: 0.5282 (Gen: 3.4270, Adv: 0.5282) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 371/400: Total Loss: 1.0707 | Generator Loss: 3.3787 | Adversarial Loss: 1.0707 | Valid Loss: 0.5265 (Gen: 3.4270, Adv: 0.5265) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 372/400: Total Loss: 1.0838 | Generator Loss: 3.3791 | Adversarial Loss: 1.0838 | Valid Loss: 0.5638 (Gen: 3.4270, Adv: 0.5638) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.55% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 373/400: Total Loss: 1.0669 | Generator Loss: 3.3783 | Adversarial Loss: 1.0669 | Valid Loss: 0.5200 (Gen: 3.4270, Adv: 0.5200) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 374/400: Total Loss: 1.0587 | Generator Loss: 3.3792 | Adversarial Loss: 1.0587 | Valid Loss: 0.5474 (Gen: 3.4270, Adv: 0.5474) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 375/400: Total Loss: 1.0702 | Generator Loss: 3.3793 | Adversarial Loss: 1.0702 | Valid Loss: 0.5520 (Gen: 3.4270, Adv: 0.5520) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 376/400: Total Loss: 1.0430 | Generator Loss: 3.3797 | Adversarial Loss: 1.0430 | Valid Loss: 0.5462 (Gen: 3.4270, Adv: 0.5462) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.55% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 377/400: Total Loss: 1.0659 | Generator Loss: 3.3787 | Adversarial Loss: 1.0659 | Valid Loss: 0.5244 (Gen: 3.4270, Adv: 0.5244) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 378/400: Total Loss: 1.0874 | Generator Loss: 3.3790 | Adversarial Loss: 1.0874 | Valid Loss: 0.5538 (Gen: 3.4270, Adv: 0.5538) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 379/400: Total Loss: 1.0787 | Generator Loss: 3.3790 | Adversarial Loss: 1.0787 | Valid Loss: 0.5332 (Gen: 3.4270, Adv: 0.5332) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 380/400: Total Loss: 1.0626 | Generator Loss: 3.3803 | Adversarial Loss: 1.0626 | Valid Loss: 0.5107 (Gen: 3.4270, Adv: 0.5107) | Perplexity: 29.38 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 381/400: Total Loss: 1.0536 | Generator Loss: 3.3788 | Adversarial Loss: 1.0536 | Valid Loss: 0.5740 (Gen: 3.4270, Adv: 0.5740) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 382/400: Total Loss: 1.0434 | Generator Loss: 3.3799 | Adversarial Loss: 1.0434 | Valid Loss: 0.5446 (Gen: 3.4270, Adv: 0.5446) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.33% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 383/400: Total Loss: 1.0599 | Generator Loss: 3.3790 | Adversarial Loss: 1.0599 | Valid Loss: 0.5420 (Gen: 3.4270, Adv: 0.5420) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.38% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 384/400: Total Loss: 1.0778 | Generator Loss: 3.3789 | Adversarial Loss: 1.0778 | Valid Loss: 0.5162 (Gen: 3.4270, Adv: 0.5162) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 385/400: Total Loss: 1.0458 | Generator Loss: 3.3792 | Adversarial Loss: 1.0458 | Valid Loss: 0.5480 (Gen: 3.4270, Adv: 0.5480) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 386/400: Total Loss: 1.0566 | Generator Loss: 3.3792 | Adversarial Loss: 1.0566 | Valid Loss: 0.5700 (Gen: 3.4270, Adv: 0.5700) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 387/400: Total Loss: 1.0463 | Generator Loss: 3.3794 | Adversarial Loss: 1.0463 | Valid Loss: 0.5307 (Gen: 3.4270, Adv: 0.5307) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 388/400: Total Loss: 1.0562 | Generator Loss: 3.3791 | Adversarial Loss: 1.0562 | Valid Loss: 0.5371 (Gen: 3.4270, Adv: 0.5371) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.50% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 389/400: Total Loss: 1.0595 | Generator Loss: 3.3793 | Adversarial Loss: 1.0595 | Valid Loss: 0.5422 (Gen: 3.4270, Adv: 0.5422) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 390/400: Total Loss: 1.0658 | Generator Loss: 3.3793 | Adversarial Loss: 1.0658 | Valid Loss: 0.5404 (Gen: 3.4270, Adv: 0.5404) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.50% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 391/400: Total Loss: 1.0564 | Generator Loss: 3.3787 | Adversarial Loss: 1.0564 | Valid Loss: 0.5324 (Gen: 3.4270, Adv: 0.5324) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 392/400: Total Loss: 1.0560 | Generator Loss: 3.3797 | Adversarial Loss: 1.0560 | Valid Loss: 0.5598 (Gen: 3.4270, Adv: 0.5598) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 393/400: Total Loss: 1.0376 | Generator Loss: 3.3778 | Adversarial Loss: 1.0376 | Valid Loss: 0.5495 (Gen: 3.4270, Adv: 0.5495) | Perplexity: 29.31 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 394/400: Total Loss: 1.0576 | Generator Loss: 3.3795 | Adversarial Loss: 1.0576 | Valid Loss: 0.5532 (Gen: 3.4270, Adv: 0.5532) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 395/400: Total Loss: 1.0471 | Generator Loss: 3.3786 | Adversarial Loss: 1.0471 | Valid Loss: 0.5335 (Gen: 3.4270, Adv: 0.5335) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 396/400: Total Loss: 1.0464 | Generator Loss: 3.3790 | Adversarial Loss: 1.0464 | Valid Loss: 0.5450 (Gen: 3.4270, Adv: 0.5450) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.50% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 397/400: Total Loss: 1.0625 | Generator Loss: 3.3797 | Adversarial Loss: 1.0625 | Valid Loss: 0.5277 (Gen: 3.4270, Adv: 0.5277) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 398/400: Total Loss: 1.0536 | Generator Loss: 3.3781 | Adversarial Loss: 1.0536 | Valid Loss: 0.5537 (Gen: 3.4270, Adv: 0.5537) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 399/400: Total Loss: 1.0519 | Generator Loss: 3.3789 | Adversarial Loss: 1.0519 | Valid Loss: 0.5433 (Gen: 3.4270, Adv: 0.5433) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 400/400: Total Loss: 1.0639 | Generator Loss: 3.3793 | Adversarial Loss: 1.0639 | Valid Loss: 0.5609 (Gen: 3.4270, Adv: 0.5609) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06

============================================================
Training completed!
Best model from epoch 29/400
Best validation loss: 0.4921 (includes adversarial loss)
Model saved to: /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge_gen/v1+2/models/ConditionalGenerator_v1v2_lr_0.0005_bs_512.pt
Training metrics saved to: /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge_gen/v1+2/data/training_metrics_lr0.0005_bs512_lam1.0_ep400_1.csv
============================================================
Training completed with parameters:
Model: ConditionalGenerator
Architecture: d_model=512, d_ff=2048, n_layers=6, n_heads=8
Training: epochs=400, batch_size=512, lr=0.0005, lambda_adv=1.0
Data: Combined iteration1 (v1) and iteration2 (v2)
